File,ArraySize,Repetitions,Timsort_Avg,Timsort_StdDev,Timsort_Normalized,Powersort_Avg,Powersort_StdDev,Powersort_Normalized,valid_instance
../TrackA/67,10000,100,534.736,13.1383,0.00402429,544.861,9.71723,0.00410049,true
../TrackA/93,179,100,3.40499,0.0980979,0.00254179,3.22041,0.0626877,0.002404,true
../TrackA/134,10790,100,213.133,2.85033,0.00147438,206.932,3.96023,0.00143148,true
../TrackA/94,207,100,5.67708,0.145027,0.00356477,5.66961,0.120658,0.00356008,true
../TrackA/60,1000,100,75.8346,1.93709,0.00760949,77.6371,5.93614,0.00779036,true
../TrackA/34,1000001,100,2568.97,30.0146,0.00012889,2568.2,40.9823,0.000128851,true
../TrackA/160,647,100,6.40748,0.523408,0.00106059,6.54754,0.142184,0.00108377,true
../TrackA/194,521,100,5.0045,0.0964771,0.00106431,4.30879,0.0593195,0.000916355,true
../TrackA/33,10,100,0.05706,0.0225357,0.00171768,0.05242,0.0192978,0.001578,true
../TrackA/158,269,100,2.63663,0.105741,0.00121435,2.29742,0.0577748,0.00105812,true
../TrackA/193,387,100,3.21626,0.0671215,0.000966795,2.66088,0.0408417,0.00079985,true
../TrackA/167,1027000,100,24009.9,366.798,0.00117069,22709.6,446.525,0.00110729,true
../TrackA/151,17900,100,189.944,56.6256,0.000751108,206.156,182.406,0.000815216,true
../TrackA/169,1066000,100,26058.6,4777.21,0.00122081,24331.1,1186.75,0.00113988,true
../TrackA/156,521,100,5.72084,0.215056,0.00121666,4.82591,0.0817452,0.00102633,true
../TrackA/216,971003,100,9945.02,2280.36,0.000514955,7781.27,690.457,0.000402916,true
../TrackA/229,250000,100,2058.86,24.1686,0.00045927,1367.74,20.3211,0.000305103,true
../TrackA/211,162,100,7.13921,0.333375,0.0060041,6.99082,0.0519029,0.0058793,true
../TrackA/227,2500,100,20.8717,0.227408,0.000739624,14.1279,0.305608,0.000500646,true
../TrackA/218,5000000,100,74594.4,2339.01,0.000670406,58051.3,1565.61,0.000521727,true
../TrackA/220,5000000,100,59974.8,9303.57,0.000539015,41579.5,2059.65,0.00037369,true
../TrackA/221,5000,100,50.5713,1.38468,0.00082312,38.1171,2.63835,0.00062041,true
../TrackA/226,1002000,100,14072.5,1394.2,0.000704528,12803.8,147.109,0.000641013,true
../TrackA/219,50000,100,525.975,120.069,0.000673911,382.545,14.0775,0.00049014,true
../TrackA/210,162,100,7.37211,0.356536,0.00619997,7.33206,0.081995,0.00616629,true
../TrackA/217,50000,100,712.408,44.5209,0.000912779,524.289,7.4872,0.00067175,true
../TrackA/228,2500000,100,20912.7,757.099,0.000393585,13817.3,543.68,0.000260047,true
../TrackA/235,500501,100,4453.67,122.33,0.000469995,4303.24,67.2644,0.000454121,true
../TrackA/232,5000000,100,41948.2,1653.37,0.000377003,29524.4,2793.88,0.000265346,true
../TrackA/204,9671,100,89.4142,32.0509,0.000698337,153.728,522.393,0.00120064,true
../TrackA/203,519,100,10.2863,11.8892,0.00219737,5.52337,5.71239,0.00117991,true
../TrackA/202,519,100,9.33367,15.6639,0.00199388,12.6029,22.6115,0.00269225,true
../TrackA/205,998711,100,8133.01,1022.06,0.000408612,7455.87,541.744,0.000374591,true
../TrackA/233,500000,100,4253.45,145.562,0.00044935,4053.28,6142.11,0.000428204,true
../TrackA/234,5000,100,40.2655,13.3294,0.000655378,38.6641,10.0607,0.000629314,true
../TrackA/174,1079507,100,53401.6,3656.38,0.00246825,53312.6,1709.74,0.00246414,true
../TrackA/180,18000,100,790.771,16.6965,0.00310785,815.554,49.4914,0.00320526,true
../TrackA/20,1025,100,75.3055,6.5574,0.00734584,77.6162,3.82562,0.00757125,true
../TrackA/187,1059500,100,31701.6,976.672,0.00149495,32815.9,1231.22,0.00154749,true
../TrackA/18,1025,100,73.6137,1.88938,0.00718081,73.452,0.946411,0.00716504,true
../TrackA/173,1109804,100,58750.7,2736.01,0.0026361,58356.5,3178.16,0.00261842,true
../TrackA/27,100000,100,11249.4,1089.6,0.00677279,10804.1,625.057,0.0065047,true
../TrackA/9,1025,100,82.7337,20.7028,0.00807045,83.3154,20.9337,0.00812719,true
../TrackA/145,10465,100,302.782,53.2792,0.00216672,292.827,9.71374,0.00209548,true
../TrackA/11,10000,100,1050.69,202.3,0.0079072,1082.16,205.744,0.00814407,true
../TrackA/142,198,100,2.01837,1.60751,0.00133613,1.69418,0.586548,0.00112152,true
../TrackA/7,0,100,,,,,,,false
../TrackA/29,1025,100,81.1421,11.7022,0.00791518,83.7842,16.2809,0.00817291,true
../TrackA/16,1025,100,83.9654,26.1097,0.00819059,81.5021,12.9621,0.0079503,true
../TrackA/189,647,100,6.90785,1.67945,0.00114341,5.75953,5.61614,0.000953337,true
../TrackA/129,10985,100,266.181,84.8799,0.00180518,243.62,61.1695,0.00165217,true
../TrackA/42,495,100,3.39624,2.26057,0.000766492,2.99958,1.17776,0.000676971,true
../TrackA/89,229,100,7.78752,5.08089,0.00433802,13.003,35.076,0.00724327,true
../TrackA/116,584,100,7.19419,3.45052,0.00134048,9.49128,16.9738,0.0017685,true
../TrackA/45,5760,100,52.3121,16.4284,0.00072703,43.4885,9.6066,0.0006044,true
../TrackA/111,134,100,1.44126,0.0973947,0.00152215,1.48838,0.0719791,0.00157192,true
../TrackA/73,640,100,5.69547,1.22785,0.000954649,5.90003,0.110729,0.000988937,true
../TrackA/118,324,100,3.60081,5.78169,0.00133259,3.12867,0.377417,0.00115786,true
../TrackA/87,229,100,8.3404,4.42952,0.004646,7.00327,0.15452,0.00390116,true
../TrackA/127,10075,100,224.224,45.834,0.00167353,215.349,51.992,0.0016073,true
../TrackA/80,10880,100,122.48,45.6172,0.000839513,117.146,40.9414,0.000802951,true
../TrackA/74,6400,100,56.9729,18.8873,0.000704059,54.6138,14.0337,0.000674905,true
../TrackA/120,323,100,3.33626,2.97299,0.00123917,2.70458,0.0886367,0.00100455,true
../TrackA/6,52643,100,5998.77,329.318,0.0072655,6074.28,502.415,0.00735697,true
../TrackA/28,1000,100,71.0317,5.79365,0.00712755,68.7254,2.4566,0.00689614,true
../TrackA/143,10855,100,238.86,32.2679,0.00164139,224.152,55.7912,0.00154032,true
../TrackA/17,1025,100,82.06,21.8311,0.00800473,75.3625,3.25538,0.0073514,true
../TrackA/188,395,100,3.08585,0.150901,0.000905697,2.81379,0.121808,0.000825847,true
../TrackA/144,10660,100,215.34,17.4947,0.00150978,206.146,8.28862,0.00144532,true
../TrackA/1,1,100,0.02956,0.0237955,inf,0.02997,0.0195936,inf,true
../TrackA/10,1025,100,72.4,3.51645,0.00706242,71.9688,3.13023,0.00702036,true
../TrackA/172,3334400,100,37940.2,2177.7,0.000525101,31455.7,1905.89,0.000435354,true
../TrackA/186,1033500,100,31863.2,3239.93,0.00154313,32505,1741.79,0.00157422,true
../TrackA/19,1025,100,78.9109,8.74146,0.00769754,85.0971,19.6164,0.00830099,true
../TrackA/26,71,100,2.62206,0.868645,0.00600519,2.50633,0.0514935,0.00574014,true
../TrackA/8,69,100,2.89328,0.0916144,0.00686444,2.87542,0.0538732,0.00682207,true
../TrackA/181,1027000,100,38209.1,7447.47,0.00186302,33870.9,2204.33,0.0016515,true
../TrackA/175,10000,100,206.123,66.4174,0.00155123,182.717,68.967,0.00137508,true
../TrackA/21,1025,100,76.405,5.61793,0.0074531,85.7771,24.6108,0.00836732,true
../TrackA/75,4232,100,371.598,47.9819,0.0072886,379.044,29.3092,0.00743465,true
../TrackA/81,10880,100,98.2317,9.12502,0.000673308,101.975,30.8669,0.000698968,true
../TrackA/121,10304,100,253.86,76.1814,0.00184811,250.141,80.7346,0.00182104,true
../TrackA/119,198,100,2.31836,0.14249,0.00153472,2.07248,0.0725901,0.00137195,true
../TrackA/86,1183,100,11.83,0.199585,0.000979605,12.4225,5.3658,0.00102866,true
../TrackA/72,640,100,5.60337,0.325369,0.000939212,5.9229,1.32149,0.00099277,true
../TrackA/126,10205,100,243.893,79.2158,0.00179465,261.548,108.328,0.00192457,true
../TrackA/44,9,100,0.11418,0.0361625,0.0040022,0.1116,0.0270226,0.00391176,true
../TrackA/110,139,100,3.225,0.100821,0.00325911,3.90419,2.37069,0.00394549,true
../TrackA/43,384,100,2.34623,0.821563,0.000711707,2.33631,0.700039,0.000708697,true
../TrackA/128,10205,100,229.756,19.0463,0.00169063,242.878,56.3731,0.00178718,true
../TrackA/88,179,100,3.69039,0.190925,0.00275484,3.31749,0.18546,0.00247647,true
../TrackA/117,395,100,5.52997,5.24029,0.00162305,5.63211,6.78555,0.00165302,true
../TrackA/198,1081311,100,21522.7,1340.3,0.000993013,13851.2,770.843,0.000639064,true
../TrackA/153,1183000,100,11057.3,718.597,0.000463312,10358.6,507.148,0.000434034,true
../TrackA/38,1000004,100,2886.96,251.208,0.000144843,3188.32,613.371,0.000159962,true
../TrackA/154,10205,100,356.451,82.654,0.0026229,337.446,5.74997,0.00248305,true
../TrackA/36,1000003,100,3125.89,761.236,0.000156831,2823.18,493.682,0.000141643,true
../TrackA/196,8415,100,140.153,8.51222,0.00127736,103.685,37.743,0.000944984,true
../TrackA/162,647,100,7.70041,0.407493,0.0012746,6.37788,3.22086,0.00105569,true
../TrackA/31,10000,100,1153.52,209.242,0.00868107,1404.2,521.476,0.0105676,true
../TrackA/165,1053000,100,31830.5,8316.69,0.00151096,25003.4,1175.54,0.00118689,true
../TrackA/191,387,100,2.93213,0.8066,0.000881386,2.40038,0.338497,0.000721544,true
../TrackA/131,10855,100,223.463,18.9215,0.00153559,206.28,1.44918,0.00141751,true
../TrackA/91,221,100,6.50715,0.159748,0.00378075,6.14332,0.0659193,0.00356936,true
../TrackA/65,10000,100,692.998,58.8992,0.00521533,751.027,217.653,0.00565204,true
../TrackA/136,10595,100,225.95,30.7957,0.00159494,224.035,73.8974,0.00158143,true
../TrackA/62,1000,100,36.9942,2.53911,0.00371212,35.9075,1.12699,0.00360308,true
../TrackA/96,22041,100,2254.15,107.901,0.0070884,2229.5,63.9702,0.00701088,true
../TrackA/109,138,100,3.06669,0.129365,0.00312616,2.97458,0.619557,0.00303226,true
../TrackA/100,2,100,0.0325,0.0224666,0.01625,0.02832,0.0219485,0.01416,true
../TrackA/54,5,100,0.05084,0.0224774,0.00437912,0.05168,0.0187589,0.00445147,true
../TrackA/107,130,100,2.55668,0.503297,0.00280059,2.6437,0.423903,0.00289591,true
../TrackA/98,20000,100,1822.41,106.123,0.00637753,1805.86,65.2087,0.00631961,true
../TrackA/138,10400,100,286.221,273.502,0.0020624,249.209,84.5841,0.00179571,true
../TrackA/53,640,100,5.79999,0.255601,0.000972168,5.7358,0.0504686,0.000961409,true
../TrackA/30,1025,100,73.1667,5.45768,0.00713721,82.3046,4.00176,0.00802858,true
../TrackA/190,458,100,4.71457,0.230727,0.00116456,3.46508,0.0833131,0.000855923,true
../TrackA/164,1351680,100,13440.3,2200.9,0.000488227,11117,1675.82,0.000403831,true
../TrackA/37,1000004,100,2646.23,121.982,0.000132765,2906.33,572.356,0.000145815,true
../TrackA/163,1081600,100,10230.2,11632.9,0.000471863,7003.6,656.4,0.000323039,true
../TrackA/197,540639,100,11793.3,3308.85,0.00114541,7116.7,759.096,0.000691204,true
../TrackA/155,231,100,10.5945,18.442,0.00584123,7.66328,4.56023,0.00422509,true
../TrackA/199,1081311,100,23637.3,6429.76,0.00109058,12769.1,1749.61,0.000589139,true
../TrackA/39,1000005,100,2647.79,120.204,0.000132843,2680.82,147.788,0.000134501,true
../TrackA/152,22100,100,226.253,41.4463,0.000709386,176.653,19.0285,0.000553871,true
../TrackA/106,130,100,2.90294,0.811321,0.00317988,3.00878,0.700347,0.00329582,true
../TrackA/99,704,100,7.49453,2.3394,0.0011254,6.46334,0.0934085,0.000970553,true
../TrackA/52,1216,100,12.4521,0.19025,0.000999246,10.7354,1.33155,0.000861488,true
../TrackA/139,11050,100,267.05,16.5864,0.00179927,235.818,36.5857,0.00158884,true
../TrackA/101,1,100,0.02918,0.023963,inf,0.0292,0.021673,inf,true
../TrackA/55,1000,100,74.5967,2.57345,0.00748528,75.6991,5.03064,0.0075959,true
../TrackA/137,10465,100,237.698,15.3837,0.00170098,514.065,838.55,0.00367867,true
../TrackA/97,20676,100,5182.07,5958.17,0.0174831,3291.97,949.201,0.0111064,true
../TrackA/108,257,100,13.7567,4.00534,0.00668632,13.0583,0.90614,0.00634687,true
../TrackA/63,1000,100,48.9721,14.5586,0.00491402,52.9129,26.7876,0.00530946,true
../TrackA/130,10725,100,337.925,119.329,0.00235334,332.788,345.188,0.00231757,true
../TrackA/64,1000,100,43.5434,5.61911,0.00436929,46.9317,17.6673,0.00470928,true
../TrackA/90,205,100,4.02957,0.170175,0.00255961,4.39081,3.08239,0.00278907,true
../TrackA/212,162,100,8.91046,2.15032,0.00749373,9.24335,2.9289,0.00777369,true
../TrackA/215,10,100,0.1283,0.0309879,0.00386221,0.20373,0.167929,0.00613288,true
../TrackA/223,5000,100,63.6192,6.33465,0.00103549,47.4245,5.78353,0.000771902,true
../TrackA/224,5000,100,60.5667,5.17052,0.000985809,45.2813,2.28573,0.000737018,true
../TrackA/225,500000,100,5728.14,693.989,0.000605142,4217.12,351.814,0.000445512,true
../TrackA/222,1000000,100,12027.6,4165.1,0.000603443,8281.2,557.851,0.000415482,true
../TrackA/214,1053000,100,36679.6,9123.84,0.00174114,32430.8,1508.21,0.00153946,true
../TrackA/213,1053000,100,33626.9,6886.31,0.00159623,35106.9,8823.8,0.00166649,true
../TrackA/231,5000000,100,45186.6,5469.99,0.000406108,29149.2,2393.09,0.000261974,true
../TrackA/209,199,100,2.07758,0.184988,0.00136711,1.66042,0.0913639,0.00109261,true
../TrackA/236,1001001,100,9209.45,475.661,0.000461558,8892.88,410.867,0.000445692,true
../TrackA/200,529,100,5.87589,1.95203,0.00122774,5.14378,0.64335,0.00107477,true
../TrackA/238,24,100,0.36831,0.0498724,0.00334708,0.36498,0.0229417,0.00331682,true
../TrackA/207,1350647,100,10512.1,450.312,0.000382171,9600.45,537.819,0.000349028,true
../TrackA/206,3029999,100,26216.9,7831.63,0.000401862,24946.5,4224.53,0.000382388,true
../TrackA/201,529,100,6.13625,0.198428,0.00128214,4.97122,0.102355,0.00103872,true
../TrackA/208,131,100,1.37666,0.0849024,0.00149413,1.13086,0.068178,0.00122736,true
../TrackA/237,300,100,20.8271,1.26658,0.00843663,20.7763,0.081756,0.00841606,true
../TrackA/230,5000,100,60.6188,4.95143,0.000986656,42.6908,4.09272,0.000694854,true
../TrackA/46,10880,100,114.267,0.646241,0.000783216,106.752,4.8323,0.000731709,true
../TrackA/79,1088,100,9.63123,0.265329,0.000877548,8.94795,1.72717,0.000815291,true
../TrackA/112,213,100,6.20214,0.436616,0.00376459,5.94835,0.13833,0.00361055,true
../TrackA/41,9500,100,1107.23,155.303,0.0088204,957.998,56.5891,0.00763161,true
../TrackA/115,129,100,6.0513,0.391434,0.0066906,5.61085,0.0445242,0.00620362,true
../TrackA/83,1088000,100,11373,676.059,0.00052127,10007.2,420.268,0.000458666,true
../TrackA/77,2060,100,214.343,52.6454,0.00945183,182.265,10.205,0.00803729,true
../TrackA/123,10335,100,202.544,12.4122,0.00146963,203.825,33.9687,0.00147892,true
../TrackA/48,7040,100,53.67,4.41141,0.000596461,45.2787,4.75775,0.000503204,true
../TrackA/70,9999,100,955.979,56.1623,0.00719526,976.899,128.73,0.00735271,true
../TrackA/84,2309,100,185.308,15.752,0.00718286,210.84,63.6521,0.00817254,true
../TrackA/124,10205,100,254.478,108.838,0.00187254,202.691,34.1319,0.00149147,true
../TrackA/184,1033500,100,30925.2,3109.96,0.0014977,31457.7,2040.35,0.00152349,true
../TrackA/170,1014000,100,25066.2,1371.84,0.001239,23564,2491.12,0.00116475,true
../TrackA/24,1025,100,73.9163,1.29803,0.00721033,73.9217,0.524655,0.00721086,true
../TrackA/177,10007,100,69.3591,2.00901,0.000521575,74.1879,1.23039,0.000557887,true
../TrackA/183,1059500,100,42346.3,22085.5,0.00199692,32100.2,1280.79,0.00151374,true
../TrackA/148,11570,100,329.031,5.85682,0.00210684,319.151,3.63113,0.00204357,true
../TrackA/23,1025,100,73.8962,1.33876,0.00720837,73.6642,0.574685,0.00718574,true
../TrackA/141,198,100,1.40414,0.0908409,0.000929517,1.44254,0.0505433,0.000954937,true
../TrackA/4,0,100,,,,,,,false
../TrackA/15,1025,100,73.1854,0.343623,0.00713903,73.6496,0.686933,0.00718432,true
../TrackA/3,1,100,0.02756,0.020636,inf,0.0271,0.0207574,inf,true
../TrackA/146,11440,100,327.181,2.99573,0.00212136,317.802,8.18805,0.00206055,true
../TrackA/12,1025,100,73.4441,1.08523,0.00716427,73.4758,0.191244,0.00716736,true
../TrackA/179,15800,100,899.883,45.5144,0.00408346,886.036,24.5804,0.00402063,true
../TrackA/85,1088000,100,12359.6,2248.68,0.000566488,10109.8,1594.51,0.000463371,true
../TrackA/71,9999,100,937.35,47.4473,0.00705504,944.659,29.6372,0.00711006,true
../TrackA/125,10205,100,208.527,4.53534,0.00153442,194.583,3.76821,0.00143181,true
../TrackA/76,4232,100,351.246,9.19398,0.00688941,354.648,8.89066,0.00695614,true
../TrackA/82,12160,100,121.096,2.53125,0.000733875,123.514,2.6936,0.000748525,true
../TrackA/49,576,100,4.79167,0.128846,0.000907191,4.32167,0.124618,0.000818207,true
../TrackA/122,10304,100,224.581,18.3136,0.00163496,199.512,5.40405,0.00145246,true
../TrackA/40,1025,100,72.4912,9.88813,0.00707132,73.1812,11.0508,0.00713862,true
../TrackA/114,172,100,3.84043,0.146634,0.00300664,3.89833,0.355858,0.00305197,true
../TrackA/47,10880,100,116.498,13.4211,0.000798512,90.9304,7.66724,0.000623263,true
../TrackA/113,262,100,7.11375,2.28653,0.00337984,6.38083,0.938913,0.00303162,true
../TrackA/78,2060,100,179.45,10.2962,0.00791318,181.871,10.2707,0.00801993,true
../TrackA/147,11505,100,354.67,17.9372,0.00228521,329.99,37.2826,0.00212619,true
../TrackA/2,4,100,0.05537,0.0516919,0.00692125,0.05208,0.026572,0.00651,true
../TrackA/178,10007,100,79.8125,4.1952,0.000600183,63.2517,9.21696,0.000475647,true
../TrackA/13,71,100,2.40547,0.753051,0.00550915,2.31499,0.0483373,0.00530192,true
../TrackA/5,52632,100,5656.85,115.235,0.00685295,5939.39,981.587,0.00719523,true
../TrackA/140,11700,100,242.138,4.24721,0.00153139,229.433,21.0724,0.00145104,true
../TrackA/14,0,100,,,,,,,false
../TrackA/182,1170000,100,43067.5,15412.6,0.00182606,42886.4,15093.6,0.00181838,true
../TrackA/176,607,100,5.13165,0.207616,0.000914398,5.39922,0.355082,0.000962076,true
../TrackA/22,1025,100,83.3254,1.40648,0.00812817,87.5716,3.95362,0.00854237,true
../TrackA/149,11830,100,108.005,5.61362,0.000674773,103.267,4.88749,0.000645171,true
../TrackA/171,1027000,100,28329.4,2178.14,0.0013813,24998.8,1955.82,0.00121891,true
../TrackA/185,1098500,100,35315.7,2468.92,0.00160208,34351.2,2098.85,0.00155832,true
../TrackA/25,71,100,2.34506,0.139905,0.00537079,2.29798,0.0364297,0.00526297,true
